trajectory,time,lat,lon,z,age,bathy,distance,obs,traj,Date
4784,207100800,35.46629333496094,27.184215545654297,0,26,42.68506622314453,870.740234375,27,4785,2018-07-25T00:00:00Z
4653,207014400,35.4386100769043,27.186111450195312,0,26,148.9941864013672,854.487060546875,27,4654,2018-07-24T00:00:00Z
213,219110400,36.588714599609375,27.18637466430664,0,26,61.783660888671875,804.0975341796875,27,214,2018-12-11T00:00:00Z
33,193017600,36.51506805419922,27.18645477294922,0,26,321.4717102050781,802.2689208984375,27,34,2018-02-12T00:00:00Z
57,194054400,35.854087829589844,27.186603546142578,0,26,176.1357879638672,853.1956787109375,27,58,2018-02-24T00:00:00Z
4715,207014400,35.41851043701172,27.187278747558594,0,26,246.91339111328125,894.98736572265625,27,4716,2018-07-24T00:00:00Z
136,215827200,36.56892776489258,27.187376022338867,0,26,79.60009002685547,805.185302734375,27,137,2018-11-03T00:00:00Z
258,221097600,36.5824089050293,27.188669204711914,0,26,73.9461669921875,809.115234375,27,259,2019-01-03T00:00:00Z
4657,207014400,35.41200637817383,27.188966751098633,0,26,298.5018615722656,921.41668701171875,27,4658,2018-07-24T00:00:00Z
4722,207100800,35.44110870361328,27.189226150512695,0,26,162.21029663085937,882.40045166015625,27,4723,2018-07-25T00:00:00Z
3884,206150400,35.412357330322266,27.189950942993164,0,26,309.90826416015625,811.80389404296875,27,3885,2018-07-14T00:00:00Z
134,215740800,36.56177520751953,27.189971923828125,0,26,98.83287048339844,805.04736328125,27,135,2018-11-02T00:00:00Z
214,219196800,36.61806869506836,27.19004249572754,0,26,131.76223754882813,787.2109375,27,215,2018-12-12T00:00:00Z
4697,207014400,35.44317626953125,27.190288543701172,0,26,160.62200927734375,864.7423095703125,27,4698,2018-07-24T00:00:00Z
240,220320000,36.620609283447266,27.191619873046875,0,26,149.15444946289062,879.31573486328125,27,241,2018-12-25T00:00:00Z
179,217641600,36.63806915283203,27.191638946533203,0,26,239.19952392578125,789.896240234375,27,180,2018-11-24T00:00:00Z
5438,207792000,35.4344367980957,27.191722869873047,0,26,213.843994140625,917.83416748046875,27,5439,2018-08-02T00:00:00Z
4579,206928000,35.42243957519531,27.192073822021484,0,26,282.7621154785156,885.61285400390625,27,4580,2018-07-23T00:00:00Z
170,217296000,36.59353256225586,27.192895889282227,0,26,77.70037078857422,812.1259765625,27,171,2018-11-20T00:00:00Z
3991,206236800,35.4188117980957,27.193086624145508,0,26,314.76220703125,881.60565185546875,27,3992,2018-07-15T00:00:00Z
3934,206236800,35.4306640625,27.19419288635254,0,26,257.38360595703125,802.68524169921875,27,3935,2018-07-15T00:00:00Z
261,221184000,36.50753402709961,27.194232940673828,0,26,311.36181640625,810.47149658203125,27,262,2019-01-04T00:00:00Z
220,219456000,36.60478973388672,27.195241928100586,0,26,76.99263000488281,802.96600341796875,27,221,2018-12-15T00:00:00Z
7,191894400,36.62766647338867,27.195459365844727,0,26,196.36903381347656,816.07659912109375,27,8,2018-01-30T00:00:00Z
6126,208569600,35.42049789428711,27.196395874023438,0,26,343.34619140625,879.54974365234375,27,6127,2018-08-11T00:00:00Z
3939,206236800,35.46173858642578,27.196622848510742,0,26,98.64019012451172,885.7264404296875,27,3940,2018-07-15T00:00:00Z
136,215827200,35.67839813232422,27.19710922241211,0,26,288.1001281738281,987.12139892578125,27,137,2018-11-03T00:00:00Z
4555,206841600,35.44435119628906,27.19786834716797,0,26,205.23524475097656,815.20037841796875,27,4556,2018-07-22T00:00:00Z
228,219801600,35.72333908081055,27.199417114257812,0,26,36.107765197753906,893.8277587890625,27,229,2018-12-19T00:00:00Z
6184,208656000,35.42826843261719,27.199813842773438,0,26,327.1147766113281,898.792724609375,27,6185,2018-08-12T00:00:00Z
4869,207187200,35.584285736083984,27.200666427612305,0,26,189.32879638671875,822.48773193359375,27,4870,2018-07-26T00:00:00Z
4648,207014400,35.45820999145508,27.200773239135742,0,26,135.04293823242187,906.919677734375,27,4649,2018-07-24T00:00:00Z
3939,206236800,35.45792007446289,27.201181411743164,0,26,138.5494842529297,878.58050537109375,27,3940,2018-07-15T00:00:00Z
18,192412800,36.533050537109375,27.201194763183594,0,26,262.5257263183594,791.60211181640625,27,19,2018-02-05T00:00:00Z
198,218505600,36.82823181152344,27.201892852783203,0,26,91.77520751953125,814.3121337890625,27,199,2018-12-04T00:00:00Z
4593,206928000,35.453895568847656,27.201900482177734,0,26,168.22496032714844,883.98748779296875,27,4594,2018-07-23T00:00:00Z
6927,209433600,35.46521759033203,27.20244026184082,0,26,94.28276824951172,881.80230712890625,27,6928,2018-08-21T00:00:00Z
4684,207014400,35.46952438354492,27.20400047302246,0,26,68.01799774169922,873.062744140625,27,4685,2018-07-24T00:00:00Z
232,219974400,35.56460189819336,27.20556640625,0,26,20.89902114868164,939.78326416015625,27,233,2018-12-21T00:00:00Z
26,192758400,36.489501953125,27.205869674682617,0,26,270.96832275390625,804.3690185546875,27,27,2018-02-09T00:00:00Z
136,215827200,35.72594451904297,27.206157684326172,0,26,24.077619552612305,996.5357666015625,27,137,2018-11-03T00:00:00Z
4722,207100800,35.45597457885742,27.2061767578125,0,26,173.12335205078125,893.57525634765625,27,4723,2018-07-25T00:00:00Z
258,221097600,36.57461929321289,27.207035064697266,0,26,146.931396484375,804.57135009765625,27,259,2019-01-03T00:00:00Z
4716,207014400,35.452415466308594,27.208118438720703,0,26,209.50320434570312,859.04925537109375,27,4717,2018-07-24T00:00:00Z
150,216432000,36.57176208496094,27.208589553833008,0,26,156.82373046875,882.92706298828125,27,151,2018-11-10T00:00:00Z
4538,206841600,35.442325592041016,27.208711624145508,0,26,293.5991516113281,824.57965087890625,27,4539,2018-07-22T00:00:00Z
155,216604800,35.84299850463867,27.20892906188965,0,26,3.3285093307495117,928.093017578125,27,156,2018-11-12T00:00:00Z
259,221097600,36.58212661743164,27.209829330444336,0,26,145.99192810058594,814.03863525390625,27,260,2019-01-03T00:00:00Z
4648,207014400,35.53895568847656,27.210052490234375,0,26,25.22451400756836,815.54156494140625,27,4649,2018-07-24T00:00:00Z
4829,207187200,35.48073196411133,27.210840225219727,0,26,22.767242431640625,924.7286376953125,27,4830,2018-07-26T00:00:00Z
4698,207014400,35.45097351074219,27.21110725402832,0,26,247.88096618652344,928.01373291015625,27,4699,2018-07-24T00:00:00Z
213,219110400,36.85855484008789,27.212383270263672,0,26,0.2723265290260315,800.53045654296875,27,214,2018-12-11T00:00:00Z
4795,207100800,35.5244255065918,27.214183807373047,0,26,77.39778900146484,817.6529541015625,27,4796,2018-07-25T00:00:00Z
4872,207187200,35.5182991027832,27.2147274017334,0,26,80.77153778076172,925.03582763671875,27,4873,2018-07-26T00:00:00Z
4758,207100800,35.454002380371094,27.214935302734375,0,26,259.5452575683594,920.70037841796875,27,4759,2018-07-25T00:00:00Z
4861,207187200,35.48843765258789,27.217082977294922,0,26,85.847015380859375,932.19921875,27,4862,2018-07-26T00:00:00Z
4822,207187200,35.462318420410156,27.21721839904785,0,26,214.24241638183594,869.69073486328125,27,4823,2018-07-26T00:00:00Z
5376,207792000,35.45705795288086,27.21778678894043,0,26,261.60711669921875,923.06451416015625,27,5377,2018-08-02T00:00:00Z
36,193190400,36.43312072753906,27.21847915649414,0,26,336.7975158691406,795.7833251953125,27,37,2018-02-14T00:00:00Z
4956,207273600,35.53310775756836,27.21982192993164,0,26,161.9291534423828,873.2205810546875,27,4957,2018-07-27T00:00:00Z
3596,205804800,35.479454040527344,27.220537185668945,0,26,109.38262939453125,833.8922119140625,27,3597,2018-07-10T00:00:00Z
167,217123200,36.599063873291016,27.22069549560547,0,26,164.57376098632812,826.087890625,27,168,2018-11-18T00:00:00Z
201,218592000,36.63496780395508,27.221498489379883,0,26,294.0753173828125,800.643798828125,27,202,2018-12-05T00:00:00Z
238,220233600,35.89976501464844,27.221519470214844,0,26,87.46526336669922,876.00396728515625,27,239,2018-12-24T00:00:00Z
4844,207187200,35.5037956237793,27.22356605529785,0,26,171.56240844726562,891.654541015625,27,4845,2018-07-26T00:00:00Z
218,219369600,36.517452239990234,27.22452735900879,0,26,315.9977111816406,857.88201904296875,27,219,2018-12-14T00:00:00Z
4886,207273600,35.508216857910156,27.22521209716797,0,26,197.1524658203125,916.85687255859375,27,4887,2018-07-27T00:00:00Z
4783,207100800,35.514827728271484,27.225364685058594,0,26,209.57215881347656,850.92047119140625,27,4784,2018-07-25T00:00:00Z
4643,207014400,35.477386474609375,27.2254695892334,0,26,167.60484313964844,860.45538330078125,27,4644,2018-07-24T00:00:00Z
262,221270400,36.47651672363281,27.22634506225586,0,26,224.5806121826172,794.4677734375,27,263,2019-01-05T00:00:00Z
5757,208137600,36.619178771972656,27.227144241333008,0,26,242.54066467285156,786.39971923828125,27,5758,2018-08-06T00:00:00Z
4836,207187200,35.5311164855957,27.22728157043457,0,26,263.3188171386719,856.89056396484375,27,4837,2018-07-26T00:00:00Z
238,220233600,35.90066909790039,27.227367401123047,0,26,120.28242492675781,877.21112060546875,27,239,2018-12-24T00:00:00Z
5444,207878400,35.51127243041992,27.22818946838379,0,26,237.6630859375,895.613037109375,27,5445,2018-08-03T00:00:00Z
4693,207014400,35.50302505493164,27.22918701171875,0,26,233.3543243408203,873.32501220703125,27,4694,2018-07-24T00:00:00Z
273,221702400,36.49459457397461,27.2294921875,0,26,256.5140686035156,807.232666015625,27,274,2019-01-10T00:00:00Z
146,216259200,36.58549118041992,27.230268478393555,0,26,217.92999267578125,844.638916015625,27,147,2018-11-08T00:00:00Z
3607,205891200,35.48569107055664,27.231115341186523,0,26,217.62367248535156,847.31982421875,27,3608,2018-07-11T00:00:00Z
4772,207100800,35.47971725463867,27.231367111206055,0,26,207.0286865234375,872.77349853515625,27,4773,2018-07-25T00:00:00Z
233,219974400,36.60719680786133,27.23260498046875,0,26,217.14793395996094,830.37109375,27,234,2018-12-21T00:00:00Z
209,218937600,36.48102569580078,27.232746124267578,0,26,214.16310119628906,800.37939453125,27,210,2018-12-09T00:00:00Z
4716,207014400,35.47807312011719,27.23756217956543,0,26,270.28558349609375,850.253173828125,27,4717,2018-07-24T00:00:00Z
204,218764800,36.52709197998047,27.237947463989258,0,26,326.3603515625,805.79541015625,27,205,2018-12-07T00:00:00Z
269,221529600,36.53108215332031,27.238121032714844,0,26,320.1966247558594,812.75030517578125,27,270,2019-01-08T00:00:00Z
138,215913600,35.501895904541016,27.238433837890625,0,26,333.61907958984375,917.77471923828125,27,139,2018-11-04T00:00:00Z
4579,206928000,35.47407913208008,27.240720748901367,0,26,331.91278076171875,818.83551025390625,27,4580,2018-07-23T00:00:00Z
63,194313600,36.423194885253906,27.241384506225586,0,26,330.7334289550781,908.91473388671875,27,64,2018-02-27T00:00:00Z
173,217382400,36.584495544433594,27.24210548400879,0,26,263.3532409667969,810.41070556640625,27,174,2018-11-21T00:00:00Z
130,215568000,36.55799102783203,27.24472427368164,0,26,297.5883483886719,857.39678955078125,27,131,2018-10-31T00:00:00Z
4607,206928000,35.48147964477539,27.24551010131836,0,26,340.34027099609375,823.130859375,27,4608,2018-07-23T00:00:00Z
265,221356800,36.480918884277344,27.245969772338867,0,26,193.5282440185547,806.1904296875,27,266,2019-01-06T00:00:00Z
58,194140800,36.448036193847656,27.24795913696289,0,26,243.084228515625,799.92767333984375,27,59,2018-02-25T00:00:00Z
5889,208310400,36.81666564941406,27.248018264770508,0,26,296.97955322265625,777.841064453125,27,5890,2018-08-08T00:00:00Z
170,217296000,36.61478805541992,27.24941062927246,0,26,298.2164306640625,802.46868896484375,27,171,2018-11-20T00:00:00Z
269,221529600,36.54499053955078,27.25004768371582,0,26,325.6554870605469,808.1680908203125,27,270,2019-01-08T00:00:00Z
201,218592000,36.5540885925293,27.25379180908203,0,26,320.15936279296875,800.171875,27,202,2018-12-05T00:00:00Z
186,217987200,36.5036735534668,27.263111114501953,0,26,257.8140563964844,791.54376220703125,27,187,2018-11-28T00:00:00Z
201,218592000,36.631099700927734,27.26502799987793,0,26,331.8046875,799.33447265625,27,202,2018-12-05T00:00:00Z
141,216000000,36.50117874145508,27.265625,0,26,239.46592712402344,802.611328125,27,142,2018-11-05T00:00:00Z
142,216086400,36.60761642456055,27.270559310913086,0,26,300.9611511230469,870.20343017578125,27,143,2018-11-06T00:00:00Z
232,219974400,36.63862228393555,27.27225685119629,0,26,339.5204162597656,822.903564453125,27,233,2018-12-21T00:00:00Z
142,216086400,36.5556526184082,27.2734432220459,0,26,333.2639465332031,871.55267333984375,27,143,2018-11-06T00:00:00Z
162,216950400,36.403846740722656,27.274242401123047,0,26,319.9988708496094,876.8988037109375,27,163,2018-11-16T00:00:00Z
142,216086400,36.5955924987793,27.27465057373047,0,26,306.4176025390625,852.73907470703125,27,143,2018-11-06T00:00:00Z
36,193190400,36.50144958496094,27.275545120239258,0,26,222.8516387939453,796.20867919921875,27,37,2018-02-14T00:00:00Z
6558,209001600,36.83723831176758,27.278079986572266,0,26,131.1930389404297,775.08184814453125,27,6559,2018-08-16T00:00:00Z
136,215827200,36.55195236206055,27.279666900634766,0,26,339.9189147949219,814.46466064453125,27,137,2018-11-03T00:00:00Z
204,218764800,36.548492431640625,27.279674530029297,0,26,341.86920166015625,807.57012939453125,27,205,2018-12-07T00:00:00Z
148,216345600,36.422367095947266,27.281930923461914,0,26,167.9246063232422,856.4935302734375,27,149,2018-11-09T00:00:00Z
64,194400000,36.460838317871094,27.286279678344727,0,26,27.80515480041504,913.484619140625,27,65,2018-02-28T00:00:00Z
227,219715200,36.8402214050293,27.288976669311523,0,26,106.14891052246094,799.05340576171875,27,228,2018-12-18T00:00:00Z
56,194054400,36.479679107666016,27.291170120239258,0,26,6.552670001983643,797.16033935546875,27,57,2018-02-24T00:00:00Z
28,192844800,36.81571960449219,27.29361343383789,0,26,292.6677551269531,814.80303955078125,27,29,2018-02-10T00:00:00Z
17,192326400,36.637943267822266,27.300329208374023,0,26,323.42962646484375,823.15521240234375,27,18,2018-02-04T00:00:00Z
244,220492800,36.66602325439453,27.302570343017578,0,26,320.1881103515625,788.79571533203125,27,245,2018-12-27T00:00:00Z
187,217987200,36.581722259521484,27.30264663696289,0,26,334.4426574707031,791.11651611328125,27,188,2018-11-28T00:00:00Z
157,216691200,36.575592041015625,27.303220748901367,0,26,339.31707763671875,850.1300048828125,27,158,2018-11-13T00:00:00Z
142,216086400,36.5689582824707,27.30438804626465,0,26,344.89312744140625,845.35162353515625,27,143,2018-11-06T00:00:00Z
64,212716800,36.637245178222656,27.307035446166992,0,26,318.5325927734375,789.2960205078125,27,65,2018-09-28T00:00:00Z
18,192412800,36.40251159667969,27.308773040771484,0,26,250.7603759765625,893.615966796875,27,19,2018-02-05T00:00:00Z
141,216000000,36.636138916015625,27.315160751342773,0,26,312.9685363769531,816.84283447265625,27,142,2018-11-05T00:00:00Z
249,220665600,36.50633239746094,27.320634841918945,0,26,242.6852569580078,796.32470703125,27,250,2018-12-29T00:00:00Z
51,193795200,36.40214920043945,27.324369430541992,0,26,222.8604278564453,802.52117919921875,27,52,2018-02-21T00:00:00Z
142,216086400,36.41147232055664,27.325096130371094,0,26,163.03887939453125,793.04815673828125,27,143,2018-11-06T00:00:00Z
259,221097600,36.50068283081055,27.327350616455078,0,26,193.49853515625,790.890380859375,27,260,2019-01-03T00:00:00Z
234,220060800,36.69545364379883,27.332416534423828,0,26,265.61016845703125,820.132568359375,27,235,2018-12-22T00:00:00Z
3,191721600,36.68181228637695,27.33356475830078,0,26,245.03744506835937,801.24102783203125,27,4,2018-01-28T00:00:00Z
28,192844800,36.5994987487793,27.33399200439453,0,26,326.8399658203125,795.46954345703125,27,29,2018-02-10T00:00:00Z
71,212976000,36.689083099365234,27.33469009399414,0,26,235.8702850341797,894.82501220703125,27,72,2018-10-01T00:00:00Z
175,217468800,36.40091323852539,27.338594436645508,0,26,185.68002319335938,823.1357421875,27,176,2018-11-22T00:00:00Z
5538,207964800,36.611087799072266,27.34197425842285,0,26,322.1823425292969,793.354248046875,27,5539,2018-08-04T00:00:00Z
224,219628800,36.618778228759766,27.343042373657227,0,26,314.41119384765625,789.34808349609375,27,225,2018-12-17T00:00:00Z
5228,207619200,36.679962158203125,27.34311294555664,0,26,201.08543395996094,802.143310546875,27,5229,2018-07-31T00:00:00Z
256,221011200,36.507259368896484,27.343271255493164,0,26,264.5308837890625,796.20941162109375,27,257,2019-01-02T00:00:00Z
5741,208137600,36.67392349243164,27.345170974731445,0,26,207.2845916748047,787.26104736328125,27,5742,2018-08-06T00:00:00Z
234,220060800,36.69087219238281,27.34891128540039,0,26,163.34849548339844,816.267578125,27,235,2018-12-22T00:00:00Z
5778,208224000,36.699302673339844,27.350509643554688,0,26,190.3251495361328,776.0869140625,27,5779,2018-08-07T00:00:00Z
14,192240000,36.6575813293457,27.35213279724121,0,26,235.06141662597656,800.02301025390625,27,15,2018-02-03T00:00:00Z
246,220579200,36.398441314697266,27.355058670043945,0,26,108.57884216308594,801.4989013671875,27,247,2018-12-28T00:00:00Z
49,212025600,36.694583892822266,27.356454849243164,0,26,139.11233520507812,792.27374267578125,27,50,2018-09-20T00:00:00Z
63,194313600,36.400550842285156,27.358661651611328,0,26,84.15619659423828,890.4178466796875,27,64,2018-02-27T00:00:00Z
265,221356800,36.51271057128906,27.359901428222656,0,26,336.6233215332031,809.788818359375,27,266,2019-01-06T00:00:00Z
145,216172800,36.689510345458984,27.360355377197266,0,26,93.73812103271484,852.57061767578125,27,146,2018-11-07T00:00:00Z
23,192585600,36.362186431884766,27.365110397338867,0,26,343.17462158203125,923.06732177734375,27,24,2018-02-07T00:00:00Z
149,216345600,36.364784240722656,27.366615295410156,0,26,317.8783264160156,798.9368896484375,27,150,2018-11-09T00:00:00Z
46,193622400,36.480411529541016,27.367292404174805,0,26,12.822354316711426,794.29705810546875,27,47,2018-02-19T00:00:00Z
5533,207964800,36.70616149902344,27.36997413635254,0,26,132.56297302246094,813.42535400390625,27,5534,2018-08-04T00:00:00Z
7110,209606400,36.755516052246094,27.377485275268555,0,26,348.13494873046875,786.1915283203125,27,7111,2018-08-23T00:00:00Z
6968,209520000,36.66577911376953,27.377840042114258,0,26,132.12362670898437,775.75439453125,27,6969,2018-08-22T00:00:00Z
45,193536000,36.37310791015625,27.381391525268555,0,26,221.9131622314453,800.02911376953125,27,46,2018-02-18T00:00:00Z
181,217728000,36.42534637451172,27.38363265991211,0,26,28.98737335205078,799.4439697265625,27,182,2018-11-25T00:00:00Z
23,192585600,36.63526153564453,27.383831024169922,0,26,284.5145263671875,823.00323486328125,27,24,2018-02-07T00:00:00Z
220,219456000,36.656497955322266,27.38550567626953,0,26,188.1065216064453,792.87152099609375,27,221,2018-12-15T00:00:00Z
180,217728000,36.39883804321289,27.38709259033203,0,26,4.135587692260742,793.30206298828125,27,181,2018-11-25T00:00:00Z
32,193017600,36.43566131591797,27.3914794921875,0,26,74.67540740966797,794.0550537109375,27,33,2018-02-12T00:00:00Z
238,220233600,36.38325119018555,27.392688751220703,0,26,125.2533187866211,802.429931640625,27,239,2018-12-24T00:00:00Z
14,192240000,36.370826721191406,27.395776748657227,0,26,250.25045776367187,870.5960693359375,27,15,2018-02-03T00:00:00Z
6179,208656000,36.69886016845703,27.396743774414063,0,26,32.056846618652344,774.5623779296875,27,6180,2018-08-12T00:00:00Z
57,194054400,36.4788703918457,27.39894676208496,0,26,200.94854736328125,784.4036865234375,27,58,2018-02-24T00:00:00Z
10,192067200,36.75603103637695,27.401527404785156,0,26,225.8175048828125,815.197998046875,27,11,2018-02-01T00:00:00Z
149,216345600,36.695220947265625,27.4016170501709,0,26,16.457927703857422,892.01824951171875,27,150,2018-11-09T00:00:00Z
45,193536000,36.375003814697266,27.402650833129883,0,26,210.85879516601562,800.45281982421875,27,46,2018-02-18T00:00:00Z
32,193017600,36.71125793457031,27.403602600097656,0,26,43.96057891845703,822.092041015625,27,33,2018-02-12T00:00:00Z
62,194313600,36.46098327636719,27.40454864501953,0,26,201.31382751464844,802.54302978515625,27,63,2018-02-27T00:00:00Z
251,220752000,36.42574691772461,27.4063777923584,0,26,106.79252624511719,815.33087158203125,27,252,2018-12-30T00:00:00Z
45,193536000,36.376895904541016,27.407371520996094,0,26,193.20989990234375,802.28045654296875,27,46,2018-02-18T00:00:00Z
61,212544000,36.682186126708984,27.408601760864258,0,26,31.99820899963379,795.65057373046875,27,62,2018-09-26T00:00:00Z
254,220924800,36.38386154174805,27.409502029418945,0,26,122.5676040649414,825.32861328125,27,255,2019-01-01T00:00:00Z
240,220320000,36.40076446533203,27.40976905822754,0,26,19.51116180419922,868.13006591796875,27,241,2018-12-25T00:00:00Z
249,220665600,36.37763977050781,27.410924911499023,0,26,186.70919799804687,807.3436279296875,27,250,2018-12-29T00:00:00Z
49,212025600,36.66389846801758,27.412160873413086,0,26,141.9528045654297,788.44378662109375,27,50,2018-09-20T00:00:00Z
241,220320000,36.378700256347656,27.412748336791992,0,26,176.3516387939453,817.7957763671875,27,242,2018-12-25T00:00:00Z
5576,207964800,36.68070602416992,27.413982391357422,0,26,40.838172912597656,812.0914306640625,27,5577,2018-08-04T00:00:00Z
268,221529600,36.46217727661133,27.4146671295166,0,26,274.43035888671875,802.716552734375,27,269,2019-01-08T00:00:00Z
257,221011200,36.415794372558594,27.415340423583984,0,26,91.6184310913086,804.2125244140625,27,258,2019-01-02T00:00:00Z
7251,209779200,36.69384765625,27.416093826293945,0,26,0.5144736766815186,775.9317626953125,27,7252,2018-08-25T00:00:00Z
28,192844800,36.6802864074707,27.417001724243164,0,26,43.22956466674805,791.35577392578125,27,29,2018-02-10T00:00:00Z
46,193622400,36.41628646850586,27.4173641204834,0,26,100.65303039550781,797.23333740234375,27,47,2018-02-19T00:00:00Z
192,218246400,36.37599563598633,27.41781234741211,0,26,207.9942169189453,811.3990478515625,27,193,2018-12-01T00:00:00Z
163,216950400,36.46843719482422,27.420700073242188,0,26,325.362060546875,836.1539306640625,27,164,2018-11-16T00:00:00Z
264,221356800,36.455284118652344,27.421123504638672,0,26,279.80743408203125,802.1766357421875,27,265,2019-01-06T00:00:00Z
49,212025600,36.65617752075195,27.421323776245117,0,26,182.54351806640625,784.86859130859375,27,50,2018-09-20T00:00:00Z
245,220492800,36.38350296020508,27.42154312133789,0,26,146.02532958984375,809.91802978515625,27,246,2018-12-27T00:00:00Z
25,192672000,36.67717361450195,27.421783447265625,0,26,59.9997673034668,817.07403564453125,27,26,2018-02-08T00:00:00Z
26,192758400,36.77745056152344,27.422075271606445,0,26,235.50018310546875,810.2313232421875,27,27,2018-02-09T00:00:00Z
236,220147200,36.43124771118164,27.422508239746094,0,26,194.26715087890625,818.579833984375,27,237,2018-12-23T00:00:00Z
240,220320000,36.7896842956543,27.423124313354492,0,26,276.4314270019531,817.62005615234375,27,241,2018-12-25T00:00:00Z
212,219110400,36.40435028076172,27.42424964904785,0,26,85.14791107177734,796.6280517578125,27,213,2018-12-11T00:00:00Z
46,193622400,36.42045593261719,27.42430305480957,0,26,155.46617126464844,799.76220703125,27,47,2018-02-19T00:00:00Z
212,219110400,36.38209915161133,27.42440414428711,0,26,169.01995849609375,797.84942626953125,27,213,2018-12-11T00:00:00Z
212,219110400,36.374752044677734,27.424861907958984,0,26,234.06346130371094,798.2525634765625,27,213,2018-12-11T00:00:00Z
241,220320000,36.42959213256836,27.425582885742187,0,26,201.06552124023437,798.0594482421875,27,242,2018-12-25T00:00:00Z
238,220233600,36.37205123901367,27.425983428955078,0,26,258.9007568359375,796.6104736328125,27,239,2018-12-24T00:00:00Z
172,217382400,36.45390319824219,27.427452087402344,0,26,299.05316162109375,806.134521484375,27,173,2018-11-21T00:00:00Z
214,219196800,36.4398193359375,27.42786979675293,0,26,252.44366455078125,801.427001953125,27,215,2018-12-12T00:00:00Z
21,192499200,36.67112731933594,27.430618286132813,0,26,89.61133575439453,804.82696533203125,27,22,2018-02-06T00:00:00Z
241,220320000,36.4275016784668,27.430831909179687,0,26,216.83604431152344,795.99334716796875,27,242,2018-12-25T00:00:00Z
164,217036800,36.39436340332031,27.43178939819336,0,26,106.46968078613281,798.22222900390625,27,165,2018-11-17T00:00:00Z
256,221011200,36.437644958496094,27.433752059936523,0,26,269.64923095703125,804.361328125,27,257,2019-01-02T00:00:00Z
234,220060800,36.392181396484375,27.434255599975586,0,26,135.8908233642578,823.3839111328125,27,235,2018-12-22T00:00:00Z
37,193190400,36.40534210205078,27.434711456298828,0,26,150.68544006347656,815.32952880859375,27,38,2018-02-14T00:00:00Z
157,216691200,36.360408782958984,27.434898376464844,0,26,346.9031677246094,878.93963623046875,27,158,2018-11-13T00:00:00Z
30,192931200,36.38597869873047,27.435274124145508,0,26,181.57435607910156,803.54608154296875,27,31,2018-02-11T00:00:00Z
30,192931200,36.3715705871582,27.436790466308594,0,26,276.38751220703125,788.9439697265625,27,31,2018-02-11T00:00:00Z
144,216172800,36.42051696777344,27.437192916870117,0,26,221.07594299316406,846.15673828125,27,145,2018-11-07T00:00:00Z
6378,208828800,36.6693000793457,27.439088821411133,0,26,93.72978210449219,772.01959228515625,27,6379,2018-08-14T00:00:00Z
21,192499200,36.373695373535156,27.439342498779297,0,26,267.6758117675781,805.21075439453125,27,22,2018-02-06T00:00:00Z
32,193017600,36.396121978759766,27.444711685180664,0,26,178.8383026123047,798.04937744140625,27,33,2018-02-12T00:00:00Z
240,220320000,36.41581726074219,27.445032119750977,0,26,245.4138641357422,801.57958984375,27,241,2018-12-25T00:00:00Z
157,216691200,36.41703796386719,27.44573402404785,0,26,253.09872436523437,871.55645751953125,27,158,2018-11-13T00:00:00Z
245,220492800,36.38508605957031,27.446409225463867,0,26,232.81288146972656,797.045654296875,27,246,2018-12-27T00:00:00Z
6962,209520000,36.67964172363281,27.449790954589844,0,26,37.26116943359375,778.72900390625,27,6963,2018-08-22T00:00:00Z
5675,208051200,36.65641403198242,27.4521541595459,0,26,144.59556579589844,785.027099609375,27,5676,2018-08-05T00:00:00Z
243,220406400,36.37464141845703,27.453702926635742,0,26,289.51995849609375,811.13037109375,27,244,2018-12-26T00:00:00Z
18,192412800,36.75013732910156,27.45381736755371,0,26,57.8372802734375,798.48797607421875,27,19,2018-02-05T00:00:00Z
31,192931200,36.43056106567383,27.453956604003906,0,26,334.3530578613281,795.93865966796875,27,32,2018-02-11T00:00:00Z
18,192412800,36.66747283935547,27.45697784423828,0,26,89.46964263916016,810.90594482421875,27,19,2018-02-05T00:00:00Z
33,193017600,36.36957550048828,27.45899200439453,0,26,310.4768981933594,803.0780029296875,27,34,2018-02-12T00:00:00Z
217,219283200,36.39985275268555,27.459131240844727,0,26,278.21295166015625,850.5716552734375,27,218,2018-12-13T00:00:00Z
217,219283200,36.40224075317383,27.461151123046875,0,26,292.9571533203125,857.09320068359375,27,218,2018-12-13T00:00:00Z
31,192931200,36.40378952026367,27.461822509765625,0,26,299.5764465332031,796.42034912109375,27,32,2018-02-11T00:00:00Z
217,219283200,36.381771087646484,27.466169357299805,0,26,329.6085205078125,856.9041748046875,27,218,2018-12-13T00:00:00Z
7097,209606400,36.678165435791016,27.467697143554687,0,26,41.046913146972656,772.58709716796875,27,7098,2018-08-23T00:00:00Z
238,220233600,36.402503967285156,27.468555450439453,0,26,325.21826171875,806.1590576171875,27,239,2018-12-24T00:00:00Z
6968,209520000,36.6535530090332,27.470373153686523,0,26,149.0970458984375,775.3995361328125,27,6969,2018-08-22T00:00:00Z
7225,209779200,36.6790771484375,27.470653533935547,0,26,36.98899841308594,774.87744140625,27,7226,2018-08-25T00:00:00Z
7097,209606400,36.671241760253906,27.475893020629883,0,26,71.231048583984375,773.9527587890625,27,7098,2018-08-23T00:00:00Z
6962,209520000,36.67158126831055,27.4769344329834,0,26,69.71106719970703,777.74432373046875,27,6963,2018-08-22T00:00:00Z
