Species,Country,Year,Area,X - Longitude,Y - Latidue,Depth (m),Substrate,Individual,Observation method,Source
Pterois miles,Greece,2019,Dodecanese islands,27.350304,36.876667,16,Rocky,1, ,Dimitriadis et al. 2020
Pterois miles,Greece,2019,Dodecanese islands,27.888983,35.958297,2, ,1, ,Dimitriadis et al. 2020
Pterois miles,Greece,2019,Dodecanese islands,27.955457,36.045702,3, ,1, ,Dimitriadis et al. 2020
Pterois miles,Greece,2019, ,27.996,36.0663,0,rocky reef,1,visual only,Katsanevakis et al. 2020
Pterois miles,Greece,2019,South Aegean Sea,28.206491,36.319793,0, ,1, ,Dimitriadis et al. 2020
Pterois miles,Greece,2019, ,28.2065,36.3198,0, ,1,visual only,Katsanevakis et al. 2020
Pterois miles,Greece,2019,Dodecanese islands,28.209606,36.332899,1, ,1, ,Dimitriadis et al. 2020
Pterois miles,Greece,2019,Dodecanese islands,28.239639,36.380227,0, ,1, ,Dimitriadis et al. 2020
Pterois miles,Cyprus,2019,Cyprus,33.34054,34.726398,2,Sandy,1,Shore base fishing,iSea
Pterois miles,Cyprus,2019, ,33.6505,34.9122,0,artificial wreck,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019, ,33.6505,34.9122,0,artificial wreck,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019,Cyprus,33.654221,34.897515,0,Underwater caves and rock slits,1,Underwater Photography with Scuba dive,iSea
Pterois miles,Cyprus,2019,Cyprus,33.654275,34.897503,41,Underwater caves and rock slits,1,Underwater Photography with Scuba dive,iSea
Pterois miles,Cyprus,2019,Cyprus,33.692888,34.965105,10, ,1,Underwater Photography with Free Dive,Dimitriadis et al. 2020
Pterois miles,Cyprus,2019,Cyprus-Xilofagou,33.898187,34.959188,0, ,1,Underwater Photography with Free Dive,Dimitriadis et al. 2020
Pterois miles,Cyprus,2019, ,34.0387,35.0502,0,artificial wreck,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019,Cyprus,34.068022,34.998996,0,Rocky,1,Underwater photography with Free Dive,iSea
Pterois miles,Cyprus,2019, ,34.0704,35.001,20,hard substrate,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019, ,34.0784,34.9857,18,hard substrate,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019, ,34.0784,34.9857,0,hard substrate,1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2019,Cyprus,34.084162,34.965401,7,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2019, ,34.0907,35.0305,120,"Sand, corals, rubble",1,visual only,Katsanevakis et al. 2020
Pterois miles,Cyprus,2020,Ammochostos,34.076831,34.986117,0, ,67,collected specimen,MER
Pterois miles,Cyprus,2020,Larnaca,33.690242,34.966628,0, ,66,collected specimen,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,62,collected specimen,MER
Pterois miles,Cyprus,2020,Ammochostos,34.075811,34.976555,0, ,62,collected specimen,MER
Pterois miles,Cyprus,2020,Ammochostos,34.066559,34.999112,0, ,57, ,MER
Pterois miles,Cyprus,2020,Limassol,32.938801,34.562933,0, ,52, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,49, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.830899,34.953127,0, ,48, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,45, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.04128,34.59472,0, ,45, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,45, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.076831,34.986117,0, ,44, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.033489,35.076959,0, ,40, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,40, ,MER
Pterois miles,Cyprus,2020,Limassol,33.030225,34.553302,0, ,37, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.036154,35.046429,0, ,37, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,37, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.04128,34.59472,0, ,36, ,MER
Pterois miles,Cyprus,2020,Avdimou,32.77304,34.655074,0, ,35, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,35, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.690242,34.966628,0, ,35, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,33, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,32, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.690242,34.966628,0, ,32, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,31, ,MER
Pterois miles,Cyprus,2020,Limassol,33.072776,34.683576,0, ,30, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,30, ,MER
Pterois miles,Cyprus,2020,Limassol,33.00248,34.566574,0, ,29, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.065471,35.011468,0, ,29, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,23, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.036154,35.046429,0, ,23, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,23, ,MER
Pterois miles,Cyprus,2020,Akamas,32.293988,35.099997,0, ,22, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.830899,34.953127,0, ,22, ,MER
Pterois miles,Cyprus,2020,Larnaca,34.078038,34.974189,0, ,22, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,21, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,21, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,21, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07454,34.964312,0, ,21, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.076831,34.986117,0, ,20, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,19, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.081647,34.96614,0, ,19, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.04128,34.59472,0, ,18, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,18, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,17, ,MER
Pterois miles,Cyprus,2020,Limassol,34.078076,34.985971,0, ,17, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,16, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,16, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,16, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,16, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,16, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.036154,35.046429,0, ,16, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.036349,35.048172,0, ,16, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.068531,34.975354,0, ,16, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,15, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,15, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,14, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,14, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,14, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,14, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,14, ,MER
Pterois miles,Greece,2020,Almyros Gulf,24.500178,35.371092,0,Rocky,13,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.74651,34.998916,18,Underwater caves and rock slits,13,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.747238,35.004067,0,Underwater caves and rock slits,13,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.801505,34.924296,0, ,13,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,25.582401,35.002942,4,Rocky,13,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,25.747525,35.00736,0, ,13,Nets,iSea
Pterois miles,Greece,2020,Crete,25.749969,35.190973,40, ,13,Nets,iSea
Pterois miles,Greece,2020,Crete,25.770443,35.155598,0, ,13,Nets,iSea
Pterois miles,Greece,2020,Nisyros,27.208118,36.590531,6.5,Rocky,13,Spearfishing,iSea
Pterois miles,Greece,2020,Rodos,28.05189,36.069715,6,Rocky,13,Spearfishing,iSea
Pterois miles,Cyprus,2020,Cyprus,33.010771,34.635259,0,Rocky,13,Spearfishing,iSea
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,13, ,MER
Pterois miles,Greece,2020,Zenobia Wreck,33.651667,34.891667,0,Underwater caves and rock slits,13,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,13, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,13, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,13, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,13, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,13, ,MER
Pterois miles,Cyprus,2020,"Cyclops Dive Side, Cyprus",34.076895,34.985759,0,Seaweed beds and patches,13,Underwater photography with Scuba Dive,iSea
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,13, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.082138,34.955471,0, ,13, ,MER
Pterois miles,Cyprus,2020,Limassol,33.072776,34.683576,0, ,12, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,12, ,MER
 , ,2020,Larnaca,33.65422,34.897535,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.021569,35.054841,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.068833,35.00625,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.069246,35.000556,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078038,34.974189,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,12, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.079369,34.98925,0, ,12, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,11, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,11, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,11, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,11, ,MER
 , ,2020, ,34.077594,34.985874,0, ,11, ,MER
Pterois miles,Cyprus,2020,Larnaca,34.078038,34.974189,0, ,11, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.082003,34.985,0, ,11, ,MER
Pterois miles,Cyprus,2020,Limassol,33.072776,34.683576,0, ,10, ,MER
Pterois miles,Cyprus,2020,Limassol,33.146717,34.70345,0, ,10, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,10, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.074101,34.99775,0, ,10, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,10, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,10, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,10, ,MER
Pterois miles,Greece,2020,Crete,24.801557,34.930557,7,Underwater caves and rock slits,9,Spearfishing,iSea
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,33.98615,35.274576,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,33.98615,35.274576,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,9, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,9, ,MER
Pterois miles,Greece,2020,Rodos,27.990537,36.060803,7.5,Rocky,8,Spearfishing,iSea
Pterois miles,Cyprus,2020,Paphos,32.272828,35.090393,0, ,8, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,8, ,MER
 , ,2020,Larnaca,33.65422,34.897535,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.04128,34.59472,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.072586,34.994491,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.075811,34.976555,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,8, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,8, ,MER
Pterois miles,Greece,2020,Mani,22.486123,36.429462,16.5,Rocky,7,Spearfishing,iSea
Pterois miles,Greece,2020,Rodos,24.652336,35.096645,0, ,7,Nets,iSea
Pterois miles,Greece,2020,Crete,24.742862,34.990755,10,Underwater caves and rock slits,7,Spearfishing,iSea
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,33.98615,35.274576,0, ,7, ,MER
Pterois miles,Cyprus,2020, ,34.019917,34.96585,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071467,35.002,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.076735,34.9935,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,7, ,MER
 , ,2020, ,34.077594,34.985874,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,7, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,7, ,MER
Pterois miles,Greece,2020,Crete,24.691557,35.097576,0,Underwater caves and rock slits,6,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,25.757588,35.005135,5.5,Seaweed beds and patches,6,Spearfishing,iSea
Pterois miles,Greece,2020,Samos,26.892191,37.78074,23,Rocky,6,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Symi,27.82085,36.622905,7,Underwater caves and rock slits,6,Spearfishing,iSea
Pterois miles,Cyprus,2020,Limassol,32.936944,34.587,0, ,6, ,MER
Pterois miles,Cyprus,2020,Limassol,33.141647,34.703311,0, ,6, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.070278,35.010417,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077537,34.985932,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,6, ,MER
Pterois miles,Cyprus,2020,Limassol,34.078076,34.985971,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078076,34.985971,0, ,6, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,6, ,MER
Pterois miles,Greece,2020,Kato Zakros Crete,26.270811,35.089879,5.5,Underwater caves and rock slits,5,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Rodos,27.890984,35.955883,7,Rocky,5,Spearfishing,iSea
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,5, ,MER
Pterois miles,Cyprus,2020,Limassol,33.07244,34.686671,0, ,5, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,5, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,5, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,5, ,MER
Pterois miles,Greece,2020,Marathonisi,20.874361,37.682417,9,Rocky,4,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Kyparisiiakos Gulf,21.57475,37.184191,3,Sandy,4,Spearfishing,iSea
Pterois miles,Greece,2020,Mani,22.486203,36.428814,0,Rocky,4,Spearfishing,iSea
Pterois miles,Greece,2020,Kavo Malia,23.142306,36.436361,0,Underwater caves and rock slits,4,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Crete,23.71916,35.234128,8.5,Underwater caves and rock slits,4, ,iSea
Pterois miles,Greece,2020,Crete,25.034476,35.401223,10,Rocky,4,Spearfishing,iSea
 , ,2020,Larnaca,33.65422,34.897535,0, ,4, ,MER
 , ,2020,Larnaca,33.65422,34.897535,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.04128,34.59472,0, ,4, ,MER
 , ,2020, ,34.058498,34.99478,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.073034,34.980643,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,4, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.078112,34.985869,0, ,4, ,MER
Pterois miles,Cyprus,2020, ,34.079403,34.986739,0, ,4, ,MER
Pterois miles,Greece,2020,Ionian Sea,21.696196,36.915646,0, ,3,Floating Dead,iSea
Pterois miles,Greece,2020,Kalamata,22.116128,37.022148,11,Rocky,3,Shore base fishing,iSea
Pterois miles,Greece,2020,Crete,24.74653,34.99894,5.5,Underwater caves and rock slits,3, ,iSea
Pterois miles,Greece,2020,Crete,24.797689,34.926864,0, ,3,Spearfishing,iSea
Pterois miles,Greece,2020,Naxos,25.320056,37.071959,7,Underwater caves and rock slits,3,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Naxos,25.381937,36.973826,32,Underwater caves and rock slits,3,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.194248,35.471824,11,Underwater caves and rock slits,3,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Symi,27.860196,36.582391,7,Underwater caves and rock slits,3,Spearfishing,iSea
Pterois miles,Greece,2020,Rodos,28.230089,36.408285,5,Rocky,3,Spearfishing,iSea
Pterois miles,Greece,2020,Rodos,28.234112,36.370523,10,Rocky,3,Spearfishing,iSea
 , ,2020,Larnaca,33.65422,34.897535,0, ,3, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.007724,35.062885,0, ,3, ,MER
Pterois miles,Cyprus,2020, ,34.019917,34.96585,0, ,3, ,MER
 , ,2020, ,34.053124,34.991892,0, ,3, ,MER
 , ,2020, ,34.061185,34.996224,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,3, ,MER
 , ,2020, ,34.077594,34.985874,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.07775,34.98601,0, ,3, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.0821,34.955483,0, ,3, ,MER
Pterois miles,Greece,2020,Paxoi,20.189103,39.174282,16,Underwater caves and rock slits,2,Spearfishing,iSea
Pterois miles,Greece,2020,Ithaki,20.767421,38.31987,0,Rocky,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Kefalonia,20.785032,38.149432,2,Underwater caves and rock slits,2,Spearfishing,iSea
Pterois miles,Greece,2020,Katakolo,21.32098,37.643682,0,Underwater caves and rock slits,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Messiniakos Gulf,22.10134,37.001825,0, ,2, ,iSea
Pterois miles,Greece,2020,Kalamata,22.118887,37.019804,4,Rocky,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Messiniakos Gulf,22.219559,36.894934,5,Rocky,2,Spearfishing,iSea
Pterois miles,Greece,2020,Mani,22.234547,36.88423,4,Rocky,2,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,23.720417,35.236528,3.5,Underwater caves and rock slits,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Vouliagmeni,23.792024,37.800992,15,Underwater caves and rock slits,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Santorini,25.371671,36.458005,7.5,Underwater caves and rock slits,2,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Samos,26.88981,37.780448,20.5,Rocky,2,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.194163,35.471821,15,Underwater caves and rock slits,2,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Karpathos,27.194289,35.47185,26.5,Underwater caves and rock slits,2,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Rodos,28.082236,36.056795,10,Underwater caves and rock slits,2,Spearfishing,iSea
Pterois miles,Cyprus,2020,Limassol,33.01654,34.643874,0, ,2, ,MER
Pterois miles,Cyprus,2020,Limassol,33.028045,34.577523,0, ,2, ,MER
Pterois miles,Cyprus,2020,Limassol,33.141647,34.703311,0, ,2, ,MER
Pterois miles,Cyprus,2020,Limassol,33.212723,34.706185,0, ,2, ,MER
 , ,2020,Larnaca,33.65422,34.897535,0, ,2, ,MER
Pterois miles,Cyprus,2020,Larnaca,33.65422,34.897535,0, ,2, ,MER
Pterois miles,Cyprus,2020,Protaras,34.045599,35.029921,5,Rocky,2,Spearfishing,iSea
 , ,2020, ,34.055811,34.993336,0, ,2, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.060346,35.014348,0, ,2, ,MER
Pterois miles,Greece,2020,Protaras,34.065756,35.001236,4,Underwater caves and rock slits,2,Spearfishing,iSea
Pterois miles,Cyprus,2020,Ammochostos,34.071933,35.002,0, ,2, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.076203,34.976198,0, ,2, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077537,34.985932,0, ,2, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,2, ,MER
Pterois miles,Cyprus,2020,Ammochostos,34.077594,34.985874,0, ,2, ,MER
Pterois miles,Greece,2020,Kefalonia,20.551269,38.087512,31,Seaweed beds and patches,1,Nets,iSea
Pterois miles,Greece,2020,Kefalonia,20.635867,38.25833,0, ,1,Trawling,iSea
Pterois miles,Greece,2020,Kefalonia,20.736316,38.231701,15,Rocky,1,Nets,iSea
Pterois miles,Greece,2020,Zakinthos,20.740611,37.670329,25,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Ormos Pallairou,20.845234,38.789932,6,Seaweed beds and patches,1,Spearfishing,iSea
Pterois miles,Greece,2020,Marathonisi,20.876808,37.685344,0, ,1,Nets,iSea
Pterois miles,Greece,2020,Katakolo,21.291675,37.640067,46,Sandy,1,Nets,iSea
Pterois miles,Greece,2020,Katakolo,21.32098,37.643682,4,Rocky,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Kythnos,21.326051,37.645485,2,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Ionian Sea,21.626413,37.008853,0, ,1,Not specified,iSea
Pterois miles,Greece,2020,Methoni,21.706195,36.815993,0, ,1,Stranded dead,iSea
Pterois miles,Greece,2020,Messiniakos Gulf,22.094978,37.004284,0, ,1,Land observation,iSea
Pterois miles,Greece,2020,Karavostasi,22.382157,36.697559,1.5,Underwater caves and rock slits,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Mani,22.399206,36.480069,7,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Mani,22.488822,36.504547,10,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Kavo Malia,23.142306,36.436361,11,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Argo-Saronic Gulf,23.765719,37.818813,0, ,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Argo-Saronic Gulf,23.789047,37.799995,4.5,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Argo-Saronic Gulf,23.872706,37.764392,18.5,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Akra katafygi,23.939831,37.670894,20,Rocky,1,Underwater photography with Free Dive,iSea
Pterois miles,Greece,2020,Porto Rafti,24.019877,37.948488,0,Rocky,1,Underwater photography,iSea
Pterois miles,Greece,2020,Gavdos,24.071388,34.870942,0, ,1,Floating Dead,iSea
Pterois miles,Greece,2020,Kimolos,24.589848,36.806032,5,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.65437,35.096885,5.5,Rocky,1,Shore base fishing,iSea
Pterois miles,Greece,2020,Crete,24.742937,34.991915,0,Underwater caves and rock slits,1,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.743087,34.992776,0,Underwater caves and rock slits,1,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,24.743688,34.993444,0,Underwater caves and rock slits,1,Spearfishing,iSea
Pterois miles,Greece,2020,Andros,24.746926,37.880181,4,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Andros,24.757222,37.861389,16,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Andros,24.846194,37.793139,4,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Syros,24.865989,37.422612,15,Seaweed beds and patches,1,Nets,iSea
Pterois miles,Greece,2020,Syros,24.87578,37.396499,7.5,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Syros,24.886879,37.440066,1.5,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Syros,24.887121,37.439723,6,Underwater caves and rock slits,1,Spearfishing,iSea
Pterois miles,Greece,2020,Crete,25.034322,35.401089,9,Rocky,1,Spearfishing,iSea
Pterois miles,Greece,2020,Naxos,25.344997,37.098564,17,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Santorini,25.371569,36.457853,18,Rocky,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Santorini,25.404065,36.361578,14,Underwater caves and rock slits,1,Underwater photography with Scuba Dive,iSea
Pterois miles,Greece,2020,Santorini,25.404623,36.361511,3,Underwater caves and rock slits,1,Underwater photography with Free Dive,iSea
